,historical_sold,image,itemid,liked_count,name,price,price_max,price_min,shop_location,shopid,sold,stock,view_count
3749,0,https://cf.shopee.vn/file/54cbf0416eaeb51dd69c5b4cbe5c5fb6,15411096278,0,Lãng Quà Tết VIP Sang Trọng  - Hộp Quà Tết Cao Cấp - Giỏ Quà Tết Hiện Đại 2022,550000,550000,550000,Hà Nội,64590052,0,1500,140
3750,0,https://cf.shopee.vn/file/cc7860f36104727c139fbef0dce383c8,15503968404,0,Hộp quà tết 2022 - AL114,490000,490000,490000,Hà Nội,86167495,0,200,63
3751,0,https://cf.shopee.vn/file/bc88f49dede4a594e32676c8de580f8d,15511090723,0,Lãng Quà Tết Cao Cấp 2022 - Hộp Quà Tết - Giỏ Quà Tết Sang Trọng Và Hiện Đại,650000,780000,650000,Hà Nội,64590052,0,1500,261
3752,0,https://cf.shopee.vn/file/46c4ba2baa9a6578f2434bc20001c362,15602922125,1,"Bộ hộp quà Tết An Khang 6, Quà tặng tết cao cấp 2022, Hạt, trái cây sấy và bánh dinh dưỡng tốt cho sức khỏe",1349000,1349000,1349000,TP. Hồ Chí Minh,25911844,0,10,28
3753,0,https://cf.shopee.vn/file/08b258f50ec40014d873b72853735249,15514910111,1,[Quà Tết 2022] 1 Kg Kẹo Chuối tươi Đậu Gừng Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,40000,139000,40000,TP. Hồ Chí Minh,82799068,0,6000,11
3754,0,https://cf.shopee.vn/file/f9a22534b7c1b2e24365560e222bf76c,15017483820,2,[Quà Tết 2022] Kẹo Dẻo Dâu tây gói 200g - Đặc sản Đà Lạt - bánh kẹo ăn vặt ngon,19000,19000,19000,TP. Hồ Chí Minh,82799068,0,2000,5
3755,0,https://cf.shopee.vn/file/71bb533f3ba32f936b6c79f70db87314,15117489428,2,Quà Tết 2022] Kẹo Dẻo me cay gói 200g - Đặc sản Đà Lạt - bánh kẹo ăn vặt ngon,19000,19000,19000,TP. Hồ Chí Minh,82799068,0,2000,0
3756,0,https://cf.shopee.vn/file/c24ee0637c7ab68574ba555d3bdba48d,15611400450,0,Hộp quà tết khai xuân Ecolife – Happy New Year Gift,391050,391050,391050,TP. Hồ Chí Minh,18158653,0,50,13
3757,0,https://cf.shopee.vn/file/0592d42e75e2f4f12edd005d5a0e7bf6,15201642641,0,"HỘP QUÀ TẾT BẰNG DA CAO CẤP SỐ 1,TẶNG KÈM BỘ DỤNG CỤ KHUI RƯỢU CAO CẤP",790000,790000,790000,TP. Hồ Chí Minh,167305132,0,100,1
3758,0,https://cf.shopee.vn/file/33831b8d078586a097d613aaf550e298,15311814884,0,QUÀ TẾT MAY MẮN 2 USD Mạ Vàng Con Hổ Cọp 2022 - Lì Xì Tết [LÌ XÌ LƯU NIỆM TẾT 2022],103000,103000,103000,TP. Hồ Chí Minh,338312062,0,6867,3
3759,0,https://cf.shopee.vn/file/5e5a6d69e806453bcdb52b196fbf63bf,15117689321,0,LẴNG KHAY QUÀ TẾT 2022,420000,420000,420000,Hà Nội,48004471,0,5,36
3760,0,https://cf.shopee.vn/file/391c55d82ccef46156b208cb359931ed,15104659569,0,Hộp đựng quà tết sang trọng ở HÀ Nội- vỏ đựng rượu vang bằng da cao cấp đựng chai 750ml,200000,260000,200000,Hà Nội,326080875,0,401,15
3761,0,https://cf.shopee.vn/file/0b6b87358b3cd4aceaf4ab6aebda089e,15306225234,0,Hộp quà tết Ecolife 2022 – New Year Gift,519750,519750,519750,TP. Hồ Chí Minh,18158653,0,50,16
3762,0,https://cf.shopee.vn/file/7dd73f3cf9c95bd3d52575129b09631d,15609543165,0,"Bộ hộp quà tết An Khang - Quà tặng tết cao cấp 2022, Thực phẩm dinh dưỡng tốt cho sức khỏe",640000,640000,640000,TP. Hồ Chí Minh,4461429,0,50,24
3763,0,https://cf.shopee.vn/file/f2eada93530f698a1735d498b2028d04,15604552438,475,Hộp quà tết may mắn giá rẻ,320000,320000,320000,Hà Nội,7251164,0,200,2
3764,0,https://cf.shopee.vn/file/eae02fed80a562017772d8d91021fc76,15211394154,0,Hộp quà tết tài lộc Ecolife – Tet Gift For Business,931000,931000,931000,TP. Hồ Chí Minh,18158653,0,50,4
3765,0,https://cf.shopee.vn/file/076d18659ee2fe83d6f4e68b0f3d79e4,15204716319,0,"Hôp quà tết 2022_Hộp bánh kẹo tết_ ĐẸP, CAO CẤP, SANG TRỌNG [006-H580-1]",580000,580000,580000,Hà Nội,513888712,0,1000,22
3766,0,https://cf.shopee.vn/file/0f858f66059fa1a149f06d83c7762ac6,15423241168,0,Khay quà Tết Chim Công.,390000,390000,390000,Hà Nội,27673257,0,10,1
3767,0,https://cf.shopee.vn/file/83bd08baf35d3cd790947855a263d92f,15323364563,0,Hộp quà Tết chữ An - Hàng đặt trước 2-3 ngày,790000,790000,790000,Hà Nội,27673257,0,5,1
3768,0,https://cf.shopee.vn/file/6d24d2190c309e43a78f071bf61ce40c,15625780465,0,"Combo 50 Tờ 10 Macao có hình con Cọp tài lộc Tết Nhâm Dần, Quà Tết 2022",349000,349000,349000,TP. Hồ Chí Minh,338312062,0,999,0
3769,0,https://cf.shopee.vn/file/4869bcc58027ec7f2c3c20ac14cacc92,15317823009,0,QUÀ TẾT 2022. Mua 4 được 12 gram Saffron_Nhuỵ Hoa Nghệ Tây giá 1tr268,1268000,1268000,1268000,TP. Hồ Chí Minh,526860567,0,1000,4
3770,0,https://cf.shopee.vn/file/0241b11ddec0ba7fc1be4506d43c77e9,15106794766,0,[HÀ NỘI] SET QUÀ TẾT 9 NĂM 2022 (ảnh minh họa hộp quà),820000,820000,820000,Hà Nội,469580563,0,6393,0
3771,0,https://cf.shopee.vn/file/3e9799502f95bd2c5e6c754fc3ad5100,15015068814,0,Quà Tết Phú Quý Quà Tặng Trái cây sấy khô Hộp 6 loại,799000,799000,799000,Yên Bái,260433105,0,190,5
3772,0,https://cf.shopee.vn/file/dd4fea496be753443810b931ce88671b,15118577149,0,"Hộp Quà Tết [ Nhân Mứt Thượng Hạng ] - Hộp Mứt Tết Mix Set 8 Hũ Sang Trọng - Quà Tặng Doanh Nghiệp , Người Thân Tết",198000,275000,198000,Hà Nội,501535777,0,3225,0
3773,0,https://cf.shopee.vn/file/6ce17eec62b43061409b9493d5ea2971,15121050257,0,[100 Túi]  Màng Co bọc giỏ hoa quả - giỏ quà Tết  2022 - Hàng siêu đẹp CÓ SIZE LỚN 🛑 BAO BÌ KHẢ ANH🛑,680000,990000,680000,TP. Hồ Chí Minh,16808020,0,15292,8
3774,0,https://cf.shopee.vn/file/04571797dee88782fae655e3065d869b,15511508220,0,Set quà Tết phú quý Đông trùng hạ thảo Mailands - Món quà sức khỏe,2022000,2022000,2022000,Hà Nội,338920602,0,100,0
3775,0,https://cf.shopee.vn/file/a70e0347b8459d9b6208915bfea283b2,15217563780,2,Set Quà Tết Phú Quý Vinh Hoa Anpaso,595000,595000,595000,Hà Nội,318301516,0,5000,282
3776,0,https://cf.shopee.vn/file/9448c09450fb3dc7d78a5f80fd3ad46e,15511199471,0,Hộp Quà Tết Đẹp Bằng Gỗ Xanh Mint Trang Nhã Set 3 Món,95000,459000,95000,Hà Nội,88459581,0,10,98
3777,0,https://cf.shopee.vn/file/c7b8d88ed6cbd0f32fde4cfb404d1f2b,15711482668,0,Quà Tết Ý Nghĩa - Hồng Sâm Đông Trùng,217000,217000,217000,TP. Hồ Chí Minh,153331878,0,10,45
3778,0,https://cf.shopee.vn/file/873a08d1ca616a85ef6677a6aee4f233,15118654079,0,QUÀ TẾT THƯỢNG HẠNG NĂM 2022 FREESHIP GIÁ 535K,481500,481500,481500,Đắk Lắk,315857835,0,100,0
3779,0,https://cf.shopee.vn/file/0e2461067199496bfda4f3fcb964b84d,15223359884,0,Set quà Tết khay gỗ xanh dương - Hàng đặt trước 2-3 ngày,390000,390000,390000,Hà Nội,27673257,0,5,13
3780,0,https://cf.shopee.vn/file/ee444c397046619272c22cca1e30fb52,14911424757,1,Bánh Quy Mèo Thần Tài [ Quà Tết ],155000,155000,155000,Đồng Tháp,172921897,0,36,14
3781,0,https://cf.shopee.vn/file/3e5885cec77ea2288091c88357725e0a,15001804952,0,vỏ kẹo đóng quà tết,14000,14000,14000,Ninh Bình,37904862,0,10000,104
3782,0,https://cf.shopee.vn/file/98371fc82e231f03c270d82a730f68e1,14517476702,1,BÁNH QUY LU HỘP THIẾC 540 GAM ( QUÀ TẾT SANG TRỌNG ),140000,140000,140000,Hà Nội,35884276,0,500,32
3783,0,https://cf.shopee.vn/file/67c55adc0e0d58067ac21c5dcd01f9b9,14902049110,1,"Hộp quà tết mây tre đan, hộp chữ nhật, có quai xách",15000,65000,15000,Đà Nẵng,110861593,0,20997,223
3784,0,https://cf.shopee.vn/file/76ef2c013546f3e270eddc65ecb4d9bb,14611777988,0,Vỏ hộp + Túi quà tết hàng có sẵn size hộp 42x36x10cm Màu Đỏ/Xanh,100000,100000,100000,Hà Nội,63520073,0,20,67
3785,0,https://cf.shopee.vn/file/d7635dd54c8fa37da724b465d9c4b1c9,14722721911,0,[Tết 2022] Quà Tết Gói Quà Yến Sào Cao Cấp Chưng Sẵn 12%,445000,445000,445000,Kiên Giang,615618939,0,20,16
3786,0,https://cf.shopee.vn/file/048f16c835c6a799846def44075f85aa,14903771057,1,Khay quà Tết sang chảnh,399000,399000,399000,Hà Nội,70996703,0,900,303
3787,0,https://cf.shopee.vn/file/cc31c4cd8f1ef906933b5084f863636b,14815110150,0,Ốc Biển Khô - Hải Vị món Hoa - Bao Bì Lễ Hộp Quà Tết 2022,250000,250000,250000,TP. Hồ Chí Minh,6895752,0,20,8
3788,0,https://cf.shopee.vn/file/e0d60cbeb0d5ba947a5e25f8bbf822b5,14811659955,0,[QUÀ TẾT 2022] TÚI TRÀ ARTISAN,399000,399000,399000,TP. Hồ Chí Minh,144111647,0,50,13
3789,0,https://cf.shopee.vn/file/884286656dc68a2b49efb11711c1a10b,14813280236,0,{Quà tết} Thùng COSY Bánh quy bơ thập cẩm Socola hộp thiếc,769000,780000,769000,TP. Hồ Chí Minh,84700744,0,30,67
3790,0,https://cf.shopee.vn/file/2ee6d5e1c57773144d12a2000a3114c7,14727209174,0,"Khay mứt tết sứ Hươu vân đá ánh vỏ trảm trai men bóng chia ngăn quà 20/11,quà Tết siêu sang chảnh mã Hươu 206",929000,929000,929000,Hà Nội,116506530,0,100,49
3791,0,https://cf.shopee.vn/file/d96284db223f35ad26c910aaeb0fbb46,14512834667,0,Hộp Quà Tết Nescafé 3 In 1 Đậm Đà Hài Hòa (2 hộp x 20 gói x 17g),135000,135000,135000,Hà Nội,22658454,0,50,10
3792,0,https://cf.shopee.vn/file/5fdff993054f921394ac30c648ff5718,15013762160,0,"{6 Gói} GCFood Thạch dừa non, Tốt cho sức khỏe, Quà Tết, Giòn Thơm không quá ngọt, Xuất khẩu Mỹ,Nhật,Hàn,EU",170000,170000,170000,TP. Hồ Chí Minh,463587196,0,300,3
3793,0,https://cf.shopee.vn/file/d76b207d597679defa06755a01e84e53,14910593339,0,TẾT] LỊCH TẾT REDDY NHẬT BẢN CHỮ PHÚC HÌNH NỔI TREO TƯỜNG CHÚC MỪNG NĂM MỚI QUÀ TẾT TẶNG KÈ BLOC LỊCH,135000,135000,135000,Hà Nội,65274304,0,99,7
3794,0,https://cf.shopee.vn/file/1e519026ae01ea955a8f92afd8329600,14900480839,2,Khay quà Tết sang chảnh,490000,490000,490000,Hà Nội,70996703,0,900,108
3795,0,https://cf.shopee.vn/file/1b4c40ec91d198db092e40431070a092,14514993446,1,[Quà Tết 2022] 500g Kẹo Dừa gạo Lứt Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,15000,75000,15000,TP. Hồ Chí Minh,162972713,0,6000,15
3796,0,https://cf.shopee.vn/file/bbdb3f5777daa3b958c40b6e707946ca,14417800536,0,Hộp quà tết,490000,490000,490000,Bình Thuận,179637231,0,200,2
3797,0,https://cf.shopee.vn/file/4ff0b5b3812e8408c000b7fc3dfcc78b,14515206406,0,[Quà Tết 2022] 500g Hạt điều rang muối loại A Xếp Hoa Rồng Con-đồ ăn vặt-tết-hạt điều-hạt sấy khô,114000,114000,114000,TP. Hồ Chí Minh,70031451,0,10000,7
3798,0,https://cf.shopee.vn/file/1ca2e14c697aec2e68890b36be617f61,14917402132,0,[Quà tết 2022] 500GR KẸO DÂU SỮA DẺO THƠM MỀM,4000,20000,4000,TP. Hồ Chí Minh,285081079,0,4000,2
3799,0,https://cf.shopee.vn/file/0dd63074ed15c208640b49462b15f765,14727332375,0,"Giỏ quà Tết gia vị DH Foods dùng tặng biếu Chúc mừng năm mới Happy New Year 2022 gồm kiệu chua ngọt, mắm Tôm Huế",310000,310000,310000,TP. Hồ Chí Minh,64687486,0,90,45
3800,0,https://cf.shopee.vn/file/ab08d7af78c325581c8c190b0c21395b,14817402252,0,[Quà Tết 2022] Bánh Đồng Tiền Sữa Thơm Ngon 500G,12000,44000,12000,TP. Hồ Chí Minh,285081079,0,3200,1
3801,0,https://cf.shopee.vn/file/5189ae391451dfafb07a5d14eb0771ca,14502907626,1,"Bộ hộp quà Tết An Khang 2, Quà tặng tết cao cấp 2022, Hạt, trái cây sấy và bánh dinh dưỡng tốt cho sức khỏe",680000,680000,680000,TP. Hồ Chí Minh,25911844,0,10,49
3802,0,https://cf.shopee.vn/file/326bb331b9e7fd0964da7d9cdb8c8bd1,14617549356,2,[Quà Tết 2022] [NHO NGON KHÔNG HẠNH] Combo 2 Hộp x 425gr Nho khô không hạt Sunview Raisins Mỹ - (Ngày: 12 tháng),95000,170000,95000,TP. Hồ Chí Minh,162972713,0,2000,0
3803,0,https://cf.shopee.vn/file/27b82e5496de6afbc4ca709ed59a6547,14426791274,1,Quà Tết Mật Ong Nguyên Chất Adela Honey - Món quà cho sức khỏe - 100% tự nhiên,199000,199000,199000,Thái Bình,616689257,0,100,0
3804,0,https://cf.shopee.vn/file/22aecd3f51f7d764a0eb5b95bd7a799d,14814992544,0,[Quà Tết 2022] 1 Kg Kẹo Dừa Nướng Lá Dứa Cuộn Bánh Tráng Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,45000,159000,45000,TP. Hồ Chí Minh,162972713,0,6000,5
3805,0,https://cf.shopee.vn/file/9e75667a1bad5f6320bec90e7db0bb97,14726736078,0,"YẾN SÀO THƯỢNG HẠNG HOGI QUÀ BIẾU, QUÀ TẾT - MỪNG XUÂN DẦN SẮC ĐỎ RỰC RỠ",450000,450000,450000,Hà Nội,112841556,0,555,17
3806,0,https://cf.shopee.vn/file/1b4c40ec91d198db092e40431070a092,14714832029,1,[Quà Tết 2022] 500g Kẹo Dừa gạo Lứt Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,15000,75000,15000,TP. Hồ Chí Minh,82799068,0,6000,7
3807,0,https://cf.shopee.vn/file/753d38c1094853aa358e6de01527a044,14913359130,0,"Quà tết, rong biển chà bông hạnh nhân 100g",80000,80000,80000,TP. Hồ Chí Minh,19069547,0,10,10
3808,0,https://cf.shopee.vn/file/64692c7950680aaccbcb6f5d8090a3c2,14710972368,0,KITKAT HỘP QUÀ TẾT 2022 102g,35000,35000,35000,Bạc Liêu,153253499,0,6,43
3809,0,https://cf.shopee.vn/file/9a2c98aa7b2217c2ae0764f3b0b92db7,14418193182,0,Hộp Quà Socola Ferrero Rocher 18 viên - 225gr - Hộp Quà Valentine - Quà Tết 2022,380000,380000,380000,TP. Hồ Chí Minh,226891602,0,5,8
3810,0,https://cf.shopee.vn/file/08b258f50ec40014d873b72853735249,14514971928,0,[Quà Tết 2022] 1 Kg Kẹo Chuối tươi Đậu Gừng Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,40000,139000,40000,TP. Hồ Chí Minh,285081079,0,6000,5
3811,0,https://cf.shopee.vn/file/19a84470db80f33630472b2ff8cd6177,14717549322,2,[Quà Tết 2022] 1KG MÍT SẤY GIÒN NGUYÊN CÁNH GIÒN XÁC XUẤT KHẨU - Đồ Ăn Vặt - Ăn Vặt - Bách hóa online -Uy Tín,70000,270000,70000,TP. Hồ Chí Minh,162972713,0,600,3
3812,0,https://cf.shopee.vn/file/e8a6c3336d65c4a732663d9c215e0d92,14614994024,1,[Quà Tết 2022] 250g Kẹo Chuối Tươi Phủ Dừa Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,40000,139000,40000,TP. Hồ Chí Minh,162972713,0,6000,0
3813,0,https://cf.shopee.vn/file/105b7503c9775ea5deb1598ee34a5b2f,14812903603,0,HỘP QUÀ TẾT RICHY AN THỊNH 2022,325000,325000,325000,Khánh Hòa,112588062,0,100,8
3814,0,https://cf.shopee.vn/file/e8a6c3336d65c4a732663d9c215e0d92,14714825837,1,[Quà Tết 2022] 250g Kẹo Chuối Tươi Phủ Dừa Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,40000,139000,40000,TP. Hồ Chí Minh,82799068,0,6000,4
3815,0,https://cf.shopee.vn/file/3dbceb74b040f02bf0c6bca2d7e9d777,14717543252,0,Khay quà Tết 2022,250000,250000,250000,Hà Nội,134035220,0,100,1
3816,0,https://cf.shopee.vn/file/f2ee6fa299876a67bf7e8cab563f1150,14603948380,0,Hộp quà tết 2022 - AL09,899000,899000,899000,Hà Nội,86167495,0,200,69
3817,0,https://cf.shopee.vn/file/d6e4c95fa553fa4d2c95cbec3ddefb39,15009711896,1,[Quà tết] Nước hồng sâm Jeong Won 100%,589000,589000,589000,TP. Hồ Chí Minh,26320661,0,50,6
3818,0,https://cf.shopee.vn/file/59ec83aa27614fbd1f8763a42242cdb9,14606257086,0,Hộp trụ Quà Tết 2022,850000,850000,850000,Hà Nội,51440765,0,20,9
3819,0,https://cf.shopee.vn/file/ddbca4ea5e91efc572bc70e4fcdac7fe,14522838402,0,X[2 cái] Quà Tết hoa sen nhấp nháy đầy màu sắc đèn lồng cầm tay đồ chơi trẻ em phát sáng âm nhạc,386000,386000,386000,Hà Nội,594897260,0,316,5
3820,0,https://cf.shopee.vn/file/084604a9ba3aea985005dacb2cebcec3,14501638533,0,HỘP QUÀ TẾT CAO CẤP XUÂN ĐONG ĐẦY (hộp quà tết số 2 ),745000,745000,745000,TP. Hồ Chí Minh,167305132,0,100,3
3821,0,https://cf.shopee.vn/file/6ec26e5c11fe95bbad234fae3ea1a49f,14512912981,0,HỘP QUÀ TẾT RICHY THÀNH AN 2022,880000,880000,880000,Khánh Hòa,112588062,0,100,1
3822,0,https://cf.shopee.vn/file/1a3f22cc179adf68dac2bdc949c8a2fd,14712951237,1,[Freeship] Hộp Quà Tết 2022 TNK Thiết Kế In Giấy Cứng Cao Cấp Sang Trọng Rẻ Đẹp Tặng Bao Lì Xì,374000,374000,374000,TP. Hồ Chí Minh,613572188,0,20000,33
3823,0,https://cf.shopee.vn/file/c8c1fcc3803b92dd51087ff30cba9335,15004689205,458,QUÀ TẾT 2022 Thiên Kim M32,525000,535000,525000,Hà Nội,7251164,0,34,489
3824,0,https://cf.shopee.vn/file/e6e87a81ad9d00f9014118a25b4b9594,14613007971,1,"THÁP NGỌC THỤC - SET QUÀ TẾT, GIỎ QUÀ BIẾU TẶNG TẾT, DÂNG LỄ 2021-2022 (HỎA TỐC NỘI THÀNH Hà Nội HN)",563060,657060,563060,Hà Nội,129879391,0,297,71
3825,0,https://cf.shopee.vn/file/bc6cea0c416a1b7445585adabbecddbd,15004555349,462,HỘP QUÀ TẾT MAY MẮN 02,355000,385000,355000,Hà Nội,7251164,0,59,0
3826,0,https://cf.shopee.vn/file/de9e9355c0d736686b9d352796a52aff,14512915465,0,HỘP QUÀ TẾT RICHY HOÀNG KIM 2022,1190000,1190000,1190000,Khánh Hòa,112588062,0,100,1
3827,0,https://cf.shopee.vn/file/9dc7335fabb3b49710921436b306a2f8,14815326807,0,[QUÀ TẾT 2022] Tiền 2 USD Hình Con Hổ Vàng Kỷ Niệm Tết 2022 - In Hình Ông Cọp Vàng Kỷ Niệm Năm Nhân Dần,98100,98100,98100,TP. Hồ Chí Minh,8113032,0,6789,5
3828,0,https://cf.shopee.vn/file/608aad24894b1314a3cee243aca8d21d,14817489608,0,Hộp Quà Tết Bánh Healthy [SIÊU HẠT CAO CẤP] | Ăn vặt - Bổ sung PROTEIN - Bánh ăn kiêng Pyky,639000,639000,639000,Hà Nội,454291469,0,999,109
3829,0,https://cf.shopee.vn/file/582c42d29937c5012aa48a78ac17be92,14518575212,0,"Hộp Quà Tết [ Nhân Mứt Thượng Hạng ] - Hộp Mứt Tết Mix Set 8 Hũ Sang Trọng - Quà Tặng Doanh Nghiệp , Người Thân Tết",198000,275000,198000,Hà Nội,401431799,0,3225,0
3830,0,https://cf.shopee.vn/file/a734c44351ae0f6188cf32cacc8271c5,14815098681,0,[YẾN SÀO NHA TRANG] Hộp Quà Tết - Xuân Phúc Lộc Thọ,790000,790000,790000,TP. Hồ Chí Minh,610375999,0,100,0
3831,0,https://cf.shopee.vn/file/4d744ee0508b756d28465aefb3313bed,14818628972,0,"Hộp Quà Tết [ Nhân Mứt Thượng Hạng ] - Hộp Mứt Tết Mix Set 8 Hũ Sang Trọng - Quà Tặng Doanh Nghiệp , Người Thân Tết",297000,412500,297000,Hà Nội,305673095,0,3225,0
3832,0,https://cf.shopee.vn/file/9d468faa53a4876c4697f2d69e0085cb,14815083116,0,"Set Combo Hộp Quà Tặng Tết 2022, Ngũ Cốc Ngon, Chăm Sóc Sức Khoẻ, Giao Nhanh Giá Rẻ, Giỏ Quà Tết",837000,2500000,837000,TP. Hồ Chí Minh,113016851,0,500,0
3833,0,https://cf.shopee.vn/file/7c0ffb8a0847a1a82b1a5edb54a6ca0c,14800332720,0,Quà tặng Xuân Như Ý - Combo quà tết - Chuẩn sâm Korea,3500000,3500000,3500000,TP. Hồ Chí Minh,50804722,0,10,7
3834,0,https://cf.shopee.vn/file/98cf04caf663fd02f2c86bcc24019f62,14517630252,0,Hạt Điều Xếp Hoa A Cồ Nguyên Hạt To Rang Muối Hộp Tròn 500 gram  Vỏ Lụa Quà Tết Ghép Chữ Ý Nghĩa - Vườn Điều Nhà Vịt,135000,135000,135000,TP. Hồ Chí Minh,502245492,0,120,46
3835,0,https://cf.shopee.vn/file/01bb6bda6225067add90e8c2648fa84f,14811389480,0,Hộp quà tết Trà gạo lứt và Ngũ cốc dinh dưỡng Quê Việt nguyên liệu tự nhiên an toàn ( 2 hộp trà + 1 hộp ngũ cốc ),562000,562000,562000,Vĩnh Phúc,75634049,0,200,361
3836,0,https://cf.shopee.vn/file/4735f38316711b087925426f7390e7ca,14922178161,1,HỘP QUÀ TẾT SET QUÀ BÌNH AN 9 MÓN [ẢNH THẬT SHOP TỰ CHỌN],175000,175000,175000,TP. Hồ Chí Minh,632020368,0,100,3
3837,0,https://cf.shopee.vn/file/fd1a341488e4f7ceec5262a295f01e40,15011072986,1,Sét Quà Tết VIP 2022 - Hộp Quà Tết Thần Tài Cao Cấp - Lãng Quà Tết Sang Trọng Và Hiện Đại,400000,1050000,400000,Hà Nội,64590052,0,300,171
3838,0,https://cf.shopee.vn/file/088bbbccf4bf8b6bc73247688e702233,14717479419,0,"Set Combo Hộp Quà Tặng Tết 2022, Chăm Sóc Sức Khoẻ, Giao Nhanh Giá Rẻ, Giỏ Quà Tết",890000,1050000,890000,TP. Hồ Chí Minh,479770265,0,330,53
3839,0,https://cf.shopee.vn/file/24e6e3e9d70d22263d13eb06a44b34bb,14903142792,0,[QUÀ TẾT 2022] Tiền Con Hổ Cọp Đài Loan - Lì Xì Tết Nhâm Dần,7546,7546,7546,TP. Hồ Chí Minh,8113032,0,6835,0
3840,0,https://cf.shopee.vn/file/7048cc16c3c75b86a3003cab9bff08e1,13954795926,2,KHAY QUÀ TẾT SIÊU RẺ SANG TRỌNG,270000,270000,270000,Hà Nội,70996703,0,900,661
3841,0,https://cf.shopee.vn/file/a30476818d5937c2ae9940ad59200ec1,14210626953,2,HỘP RƯỢU DA ĐÔI - HỘP ĐỰNG QUÀ TẾT,150000,250000,150000,Hà Nội,45882437,0,222,177
3842,0,https://cf.shopee.vn/file/42103941adfe4232c7c5a7cbe478b727,13753845823,1,(Quà Tết) Bánh Quy hạt socola Yến mạch (COSY WONDERFULLS) hộp thiếc 612g,148000,148000,148000,Bình Dương,99293583,0,200,27
3843,0,https://cf.shopee.vn/file/1ca2e14c697aec2e68890b36be617f61,14117410290,3,[Quà tết 2022] 500GR KẸO DÂU SỮA DẺO THƠM MỀM,4000,20000,4000,TP. Hồ Chí Minh,162972713,0,4000,10
3844,0,https://cf.shopee.vn/file/83a3126bda224111bf3f77b9dd7ae772,13860126481,1,HỘP QUÀ TẾT BỘT MILO LÚA MẠCH 285G,60000,60000,60000,Cần Thơ,236123769,0,34,32
3845,0,https://cf.shopee.vn/file/6c32fbc418a48522a15885eec389055d,14025276409,1,"[QUÀ TẾT] Bánh Yến Mạch Nho Khô 100% - Bữa sáng, bữa phụ - Đường Nâu Hàn Quốc, Lolifood, 250g",115000,115000,115000,Hà Nội,192142864,0,4,3
3846,0,https://cf.shopee.vn/file/d4c4ce05bd4bdbc02e3357aa05eafc8c,14415151495,1,[Quà Tết 2022] 1 Kg Kẹo Khóm Sên Tắc Đậu Phộng Thơm Ngon- Đặc Sản Bến Tre-Tết-Bánh Mứt Tết-Đồ Ăn Vặt,35000,120000,35000,TP. Hồ Chí Minh,70031451,0,2999,159
3847,0,https://cf.shopee.vn/file/6f44555122cd805cad72f0a5395dd2aa,14217410148,3,[Quà tết 2022] 1KG KẸO DÂU SỮA DẺO THƠM MỀM,10000,36500,10000,TP. Hồ Chí Minh,162972713,0,1200,1
3848,0,https://cf.shopee.vn/file/ae3d02e3d0e18123b6ea166267b57113,14317410179,2,[Quà Tết 2022] 1 Kg Bánh Khoai Tây Potato Hoàng Gia Thơm Ngon-đồ ăn vặt-ăn vặt-bánh mứt tết-tết,35000,79000,35000,TP. Hồ Chí Minh,162972713,0,6000,25
3849,0,https://cf.shopee.vn/file/56fcf186812892c19902530612bd3dfa,14212871181,1,Hộp Quà Tết Như Ý Cà Phê Hòa Tan Nescafé 3in1 Đậm Đà Hài Hòa Với Tặng Kèm Sứ Nescafe (20 gói x 17g),148500,148500,148500,Hà Nội,91094797,0,50,5
3850,0,https://cf.shopee.vn/file/99367021d5ebb70967c4586bd5dae22c,13960047615,2,[Quà Tết 2022] Kẹo mứt dâu tằm - dâu tây - me cay gói 200g - Đặc sản Đà Lạt - bánh kẹo ăn vặt ngon,15000,45000,15000,TP. Hồ Chí Minh,162972713,0,6200,11
3851,0,https://cf.shopee.vn/file/99367021d5ebb70967c4586bd5dae22c,13960043475,3,[Quà Tết 2022] Kẹo mứt dâu tằm - dâu tây - me cay gói 200g - Đặc sản Đà Lạt - bánh kẹo ăn vặt ngon,15000,45000,15000,TP. Hồ Chí Minh,162970505,0,6200,8
3852,0,https://cf.shopee.vn/file/71bb533f3ba32f936b6c79f70db87314,14017541149,3,Quà Tết 2022] Kẹo Dẻo me cay gói 200g - Đặc sản Đà Lạt - bánh kẹo ăn vặt ngon,19000,19000,19000,TP. Hồ Chí Minh,162970505,0,2000,7
3853,0,https://cf.shopee.vn/file/7ca17a3ad868fba731d243d4276c96fd,13654979198,0,"Hạt điều rang muối nguyên hạt Bình Phước, hộp quà tết 500gr",220000,220000,220000,Đà Nẵng,11772028,0,200,0
